X,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
63,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,13-09-16 22:23,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SSotovic,2997,TRUE,FALSE,NA,NA
64,RT @axel_gerlach: @MRisingStar18 @Giselle_M7 you're basicly @DjokerNole,FALSE,0,NA,13-09-16 22:15,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MRisingStar18,1,TRUE,FALSE,NA,NA
65,@MRisingStar18 @Giselle_M7 you're basicly @DjokerNole,FALSE,5,MRisingStar18,13-09-16 22:14,FALSE,7.76E+17,7.76E+17,91781444,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",axel_gerlach,1,FALSE,FALSE,NA,NA
66,RT @DjokerNole: My precious little family :) #WimbledonChampion #Love http://t.co/GS2bPubrdL,FALSE,0,NA,13-09-16 22:09,FALSE,NA,7.76E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",HossannahEyong,15545,TRUE,FALSE,NA,NA
67,RT @RealHughJackman: Congrats to all at the @usopen Well played my mate @DjokerNole and to the new champion @stanwawrinka amazing effort ht…,FALSE,0,NA,13-09-16 22:07,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",oliverBaumgart2,903,TRUE,FALSE,NA,NA
68,@DjokerNole Hope you're doing well. #NoleFam is so proud of you. You always make us proud. You had an incredible grand slam season.,FALSE,0,DjokerNole,13-09-16 22:03,FALSE,NA,7.76E+17,259925559,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ItsMeCree_,0,FALSE,FALSE,NA,NA
69,RT @LauryLayani: Just finished my painting of @DjokerNole !!!! Feel free to share #NoleFam I'd be the happiest it he sees it<ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BC><U+009E><ed><U+00A0><U+00BC><ed><U+00BE><U+00A8> https://t.c…,FALSE,0,NA,13-09-16 22:01,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",suvonafarm,49,TRUE,FALSE,NA,NA
70,@SteveCubbins @SquashJersey @NTsquashacademy @stanwawrinka @rogerfederer ok bring in @DjokerNole... Already had a game with #StefanEdberg <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>,FALSE,1,SteveCubbins,13-09-16 21:59,FALSE,7.76E+17,7.76E+17,309873530,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nickytsquashpro,0,FALSE,FALSE,NA,NA
71,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,13-09-16 21:55,FALSE,NA,7.76E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",IreneHarms3,2997,TRUE,FALSE,NA,NA
72,RT @RealHughJackman: Congrats to all at the @usopen Well played my mate @DjokerNole and to the new champion @stanwawrinka amazing effort ht…,FALSE,0,NA,13-09-16 21:46,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",moisey_treasach,903,TRUE,FALSE,NA,NA
73,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,13-09-16 21:46,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Cydonia_Citizen,2997,TRUE,FALSE,NA,NA
74,"RT @Slavica_NoleFam: @DjokerNole No matter how difficult it is, you need to stand up, rise again and never give up! #nolefam https://t.co/w…",FALSE,0,NA,13-09-16 21:43,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ela981,1,TRUE,FALSE,NA,NA
75,@rogerfederer @stanwawrinka Great win for @stanwawrinka and holding @DjokerNole back from @rogerfederer 17 slam's...Yes.,FALSE,0,rogerfederer,13-09-16 21:41,FALSE,7.75E+17,7.76E+17,1337785291,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",oldtraffordbest,0,FALSE,FALSE,NA,NA
76,RT @DjokerNole: My precious little family :) #WimbledonChampion #Love http://t.co/GS2bPubrdL,FALSE,0,NA,13-09-16 21:38,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Asm_121234,15545,TRUE,FALSE,NA,NA
77,"@DjokerNole No matter how difficult it is, you need to stand up, rise again and never give up! #nolefam https://t.co/wJwjM0PmUU",FALSE,2,DjokerNole,13-09-16 21:35,FALSE,NA,7.76E+17,259925559,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Slavica_NoleFam,1,FALSE,FALSE,NA,NA
78,@DjokerNole 'won four straight majors...exceeds what Nole’s legendary peers attained. It deserves an elevated place' https://t.co/PcX6ygrTv2,FALSE,1,DjokerNole,13-09-16 21:32,FALSE,NA,7.76E+17,259925559,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",suvonafarm,0,FALSE,FALSE,NA,NA
79,"@DjokerNole you are a #Legend !  Rest up,  get well and get back to #domination",FALSE,0,DjokerNole,13-09-16 21:29,FALSE,NA,7.76E+17,259925559,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DLegenD_15,0,FALSE,FALSE,NA,NA
80,RT @taigkhris: Celebrating @DjokerNole &amp; his wife @JelenaDjokovic_ &amp; thanks you to our host Steve Schwarzman for the amazing dinner https:/…,FALSE,0,NA,13-09-16 21:19,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ela981,31,TRUE,FALSE,NA,NA
81,RT @RealHughJackman: Congrats to all at the @usopen Well played my mate @DjokerNole and to the new champion @stanwawrinka amazing effort ht…,FALSE,0,NA,13-09-16 21:18,FALSE,NA,7.76E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",CycloneLizzy,903,TRUE,FALSE,NA,NA
82,RT @TeamSWawrinka: Picture of the tournament. #StaNole #Love  <U+2764>@stanwawrinka @DjokerNole (Getty) https://t.co/89Za48jlpu,FALSE,0,NA,13-09-16 21:17,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",malaikamec,40,TRUE,FALSE,NA,NA
83,I need to get my @DjokerNole on and play asap.,FALSE,0,NA,13-09-16 21:06,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",juicyjfly4,0,FALSE,FALSE,NA,NA
84,"RT @BabiP77: Can't wait for a new chapter in this amazing journey. Forza #TeamDjokovic, always with u @DjokerNole @TheBorisBecker https://t…",FALSE,0,NA,13-09-16 20:39,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Team_Djokovic23,5,TRUE,FALSE,NA,NA
85,"RT @usopen: ""[Stan] loves to play in the big stage. He elevates his level of performance in his game.” - @DjokerNole #usopen https://t.co/S…",FALSE,0,NA,13-09-16 20:29,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NovakWilliam3,147,TRUE,FALSE,NA,NA
86,"RT @usopen: Upon arrival...

@stanwawrinka vs. @DjokerNole! #usopen https://t.co/dhX4Z7rlCA",FALSE,0,NA,13-09-16 20:28,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NovakWilliam3,179,TRUE,FALSE,NA,NA
87,"RT @usopen: Quick start, strong finish. 

Despite losing an early break, @DjokerNole edges opener in a tiebreak, 7-6(1). #usopen https://t.…",FALSE,0,NA,13-09-16 20:28,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NovakWilliam3,264,TRUE,FALSE,NA,NA
88,"RT @usopen: The competition is close in the first set, but @DjokerNole edges out #Wawrinka, 7-6 (7-1). #usopen @Chase  https://t.co/X9ZOW2N…",FALSE,0,NA,13-09-16 20:28,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NovakWilliam3,95,TRUE,FALSE,NA,NA
89,RT @usopen: .@DjokerNole's undefeated at #usopen after winning the 1st set &amp; he's making a 2nd set push. He breaks back for 3-4. https://t.…,FALSE,0,NA,13-09-16 20:28,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NovakWilliam3,134,TRUE,FALSE,NA,NA
90,"Relax,Rest,Refresh&amp;Recharge Then come back on court victorious as always! @DjokerNole @TheBorisBecker #nolefam https://t.co/Gw3KW3529J",FALSE,0,NA,13-09-16 20:20,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DrTanatomy,0,FALSE,FALSE,NA,NA
91,"@AngeliqueKerber 
@KDTrey5 
@DjokerNole 

Notice me, senpais!",FALSE,0,AngeliqueKerber,13-09-16 20:17,FALSE,NA,7.76E+17,481461757,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KD_Kerber,0,FALSE,FALSE,NA,NA
92,RT @DriveToTennis: Follow @DriveToTennis and RT this tweet to win @DjokerNole’s tennis racket! #DriveToTennis https://t.co/8Ew28rkzqS,FALSE,0,NA,13-09-16 20:12,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BKH2708,1381,TRUE,FALSE,NA,NA
93,RT @DriveToTennis: Big congrats to @DjokerNole during these last 2 weeks! The next time will be the lucky one! <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA>#DriveToTennis https://t.co…,FALSE,0,NA,13-09-16 20:07,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Maja_Nole,20,TRUE,FALSE,NA,NA
94,RT @liocathy: @NovakIndiaFans @Slavica_NoleFam @DjokerNole Perfect goals! Always with our champion! Adje! Come on!,FALSE,0,NA,13-09-16 20:06,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ardila_hotmail,1,TRUE,FALSE,NA,NA
95,RT @DriveToTennis: Big congrats to @DjokerNole during these last 2 weeks! The next time will be the lucky one! <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA>#DriveToTennis https://t.co…,FALSE,0,NA,13-09-16 20:06,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MakiliMarta,20,TRUE,FALSE,NA,NA
96,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,13-09-16 19:55,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hector_34562,2997,TRUE,FALSE,NA,NA
97,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,13-09-16 19:55,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Garcia37Nayla,2997,TRUE,FALSE,NA,NA
98,@RealHughJackman @usopen @DjokerNole @stanwawrinka good for wawrinka,FALSE,0,RealHughJackman,13-09-16 19:45,FALSE,7.75E+17,7.76E+17,27042513,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tomistefanos,0,FALSE,FALSE,NA,NA
99,@DjokerNole please watch this! These girls'll put smile on your face! On this way whole #Nolefam loves you!<U+2665><U+2665><U+2665> #love https://t.co/YoKXwPOhg7,FALSE,2,DjokerNole,13-09-16 19:37,FALSE,NA,7.76E+17,259925559,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ela981,1,FALSE,FALSE,NA,NA
100,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,13-09-16 19:33,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Danialbornoz1D,2997,TRUE,FALSE,NA,NA
1,RT @RealHughJackman: Congrats to all at the @usopen Well played my mate @DjokerNole and to the new champion @stanwawrinka amazing effort ht…,FALSE,0,NA,15-09-16 4:49,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jesuslazarin1,916,TRUE,FALSE,NA,NA
2,"RT @Peugeot: As @DjokerNole, extend your urban trip in a new experience with #eKick! More info here: https://t.co/1csKyJZZy9 https://t.co/i…",FALSE,0,NA,15-09-16 4:31,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sorciusbarbutus,36,TRUE,FALSE,NA,NA
3,@PerfectioNole @DjokerNole surgery??? What did I miss?,FALSE,0,PerfectioNole,15-09-16 4:07,FALSE,7.76E+17,7.76E+17,613385447,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",gamesetmtch,0,FALSE,FALSE,NA,NA
4,RT @madiha_masood: A big upset for me I was expecting from @DjokerNole ...anyways congrats @stanwawrinka  https://t.co/xZmGp87rt7,FALSE,0,NA,15-09-16 3:57,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rehman98_rehman,1,TRUE,FALSE,NA,NA
5,@DjokerNole ...I'm still depressed from your loss so I am watching your other matches...2017 will be your calendar slam year. #nolefor18!,FALSE,0,DjokerNole,15-09-16 3:40,FALSE,NA,7.76E+17,259925559,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kepagk,0,FALSE,FALSE,NA,NA
6,It was still a gr8 grand slam season. Draw strength from positives &amp; come back stronger. Always #TeamDjokovic @TheBorisBecker @DjokerNole,FALSE,0,NA,15-09-16 3:09,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shobhitkapur,0,FALSE,FALSE,NA,NA
7,@jon_wertheim @usopen @DjokerNole time to charge  ND &amp; officials with cheating...,FALSE,0,jon_wertheim,15-09-16 2:57,FALSE,7.76E+17,7.76E+17,24028681,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Vamosgirl1,0,FALSE,FALSE,NA,NA
8,RT @ATPWorldTour: It's a rivalry renewed as @DjokerNole &amp; @stanwawrinka meet once again on a major stage. Read https://t.co/kKNl5cnECH http…,FALSE,0,NA,15-09-16 2:39,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Khahleli,269,TRUE,FALSE,NA,NA
9,WE ALL ARE ONE @RafaelNadal @rogerfederer @andy_murray @DjokerNole @serenawilliams @MirzaSania @imVkohli @ImranKhanPTI @stevesmith49,FALSE,0,NA,15-09-16 2:32,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",krishnamangala4,0,FALSE,FALSE,NA,NA
10,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,15-09-16 2:17,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",barbiileivaok,2998,TRUE,FALSE,NA,NA
11,RT @NovakIndiaFans: .@DjokerNole has reached the finals of every hard court mandatory tournament since 2014 Paris Masters. 16 tournaments &amp;…,FALSE,0,NA,15-09-16 2:11,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ArryciaRee,15,TRUE,FALSE,NA,NA
12,"RT @RealHughJackman: Semi-finals @usopen with my @Deborra_lee cheering on one of the best, ever ...  @DjokerNole https://t.co/6kezs8EP7n",FALSE,0,NA,15-09-16 1:46,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MENGHYUK211,636,TRUE,FALSE,NA,NA
13,"RT @DjokerNole: Not too bad for a 22m old, ha?<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> Tennis on TV, massage... Life is good! Love this little man so much! https://t.co/RFmOZ5wlxv",FALSE,0,NA,15-09-16 1:10,FALSE,NA,7.76E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",olmedo_rochu,1162,TRUE,FALSE,NA,NA
14,"RT @DjokerNole: Not too bad for a 22m old, ha?<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> Tennis on TV, massage... Life is good! Love this little man so much! https://t.co/RFmOZ5wlxv",FALSE,0,NA,15-09-16 1:05,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",abinaidu15,1162,TRUE,FALSE,NA,NA
15,"RT @NovakIndiaFans: Radek Stepanek full of praise for @DjokerNole, calling him as the 'perfect player' https://t.co/p6rVjhgFQJ https://t.co…",FALSE,0,NA,15-09-16 0:47,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Festradavelasco,28,TRUE,FALSE,NA,NA
16,"RT @Sleepwalker64: Hilarious hug attempt:) 
@DjokerNole and @Gael_Monfils  2002.g  #SerialHugger #oldtimes https://t.co/EJVG0rM0PC",FALSE,0,NA,15-09-16 0:45,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Festradavelasco,48,TRUE,FALSE,NA,NA
17,RT @jon_wertheim: Post @usopen thoughts and cutting @DjokerNole (and the Monf) some slack. This week's mailbag: https://t.co/KANb0UUkO6,FALSE,0,NA,15-09-16 0:38,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",arandomgamer02,7,TRUE,FALSE,NA,NA
18,The #USOpen featured huge tennis stars including @DjokerNole @RafaelNadal &amp; @serenawilliams! https://t.co/NJ8NTuTet2 https://t.co/YfR97nVW2o,FALSE,0,NA,15-09-16 0:31,FALSE,NA,7.76E+17,NA,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",KidsPress,0,FALSE,FALSE,NA,NA
19,"RT @TennisChannel: He does it! 3rd seed @StanWawrinka  knocks out top seed @DjokerNole 6-7, 6-4, 7-5, 6-3 and wins his first #USOpen! https…",FALSE,0,NA,15-09-16 0:27,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",markgodfrey_,179,TRUE,FALSE,NA,NA
20,@DjokerNole I have a handball tournament want to come tomorrow?,FALSE,0,DjokerNole,15-09-16 0:27,FALSE,NA,7.76E+17,259925559,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PalmaSk8,0,FALSE,FALSE,NA,NA
21,Me in London...I love tennis and play tennis..<U+2665>@DjokerNole https://t.co/tO1SR04g0N,FALSE,1,NA,15-09-16 0:25,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",stojcic1,0,FALSE,FALSE,NA,NA
22,RT @RealHughJackman: Congrats to all at the @usopen Well played my mate @DjokerNole and to the new champion @stanwawrinka amazing effort ht…,FALSE,0,NA,15-09-16 0:25,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",zumachan33,916,TRUE,FALSE,NA,NA
23,"RT @ATPWorldTour: @jon_wertheim <ed><U+00A0><U+00BD><ed><U+00B1><U+008B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> We know! Here are current ""Big Titles"" standings between @rogerfederer, @DjokerNole &amp; @RafaelNadal! http…",FALSE,0,NA,15-09-16 0:25,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rjm_truestory,20,TRUE,FALSE,NA,NA
24,"RT @RealHughJackman: Semi-finals @usopen with my @Deborra_lee cheering on one of the best, ever ...  @DjokerNole https://t.co/6kezs8EP7n",FALSE,0,NA,15-09-16 0:25,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",zumachan33,636,TRUE,FALSE,NA,NA
25,RT @RealHughJackman: Sensational night at the @usopen. W @TheBorisBecker watching @DjokerNole advance to the next round. https://t.co/fkDya…,FALSE,0,NA,15-09-16 0:24,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",zumachan33,589,TRUE,FALSE,NA,NA
26,"RT @ATPWorldTour: @jon_wertheim <ed><U+00A0><U+00BD><ed><U+00B1><U+008B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> We know! Here are current ""Big Titles"" standings between @rogerfederer, @DjokerNole &amp; @RafaelNadal! http…",FALSE,0,NA,14-09-16 23:44,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mayorukan,20,TRUE,FALSE,NA,NA
27,"RT @ATPWorldTour: @jon_wertheim <ed><U+00A0><U+00BD><ed><U+00B1><U+008B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> We know! Here are current ""Big Titles"" standings between @rogerfederer, @DjokerNole &amp; @RafaelNadal! http…",FALSE,0,NA,14-09-16 23:44,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",dRealJASONho,20,TRUE,FALSE,NA,NA
28,"RT @ATPWorldTour: @jon_wertheim <ed><U+00A0><U+00BD><ed><U+00B1><U+008B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> We know! Here are current ""Big Titles"" standings between @rogerfederer, @DjokerNole &amp; @RafaelNadal! http…",FALSE,0,NA,14-09-16 23:39,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",justinvalencia_,20,TRUE,FALSE,NA,NA
29,RT @Variety: Novak Djokovic (@DjokerNole) tennis docu-series coming to @Amazon https://t.co/fMAtVPaSvm,FALSE,0,NA,14-09-16 23:27,FALSE,NA,7.76E+17,NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>",AnikJL,29,TRUE,FALSE,NA,NA
30,"RT @ATPWorldTour: @jon_wertheim <ed><U+00A0><U+00BD><ed><U+00B1><U+008B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> We know! Here are current ""Big Titles"" standings between @rogerfederer, @DjokerNole &amp; @RafaelNadal! http…",FALSE,0,NA,14-09-16 23:21,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",micohalili,20,TRUE,FALSE,NA,NA
31,@DjokerNole  ;my no1 tenn baller' hope to see u shine continously,FALSE,0,DjokerNole,14-09-16 23:15,FALSE,4.86E+17,7.76E+17,259925559,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",RaymondEmah,0,FALSE,FALSE,NA,NA
32,RT @DjokerNole: My precious little family :) #WimbledonChampion #Love http://t.co/GS2bPubrdL,FALSE,0,NA,14-09-16 23:15,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",mxssemm9,15544,TRUE,FALSE,NA,NA
33,"RT @ATPWorldTour: @jon_wertheim <ed><U+00A0><U+00BD><ed><U+00B1><U+008B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> We know! Here are current ""Big Titles"" standings between @rogerfederer, @DjokerNole &amp; @RafaelNadal! http…",FALSE,0,NA,14-09-16 23:13,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tdabic,20,TRUE,FALSE,NA,NA
34,RT @jon_wertheim: Post @usopen thoughts and cutting @DjokerNole (and the Monf) some slack. This week's mailbag: https://t.co/KANb0UUkO6,FALSE,0,NA,14-09-16 23:11,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Atwitisborn,7,TRUE,FALSE,NA,NA
35,RT @jon_wertheim: Post @usopen thoughts and cutting @DjokerNole (and the Monf) some slack. This week's mailbag: https://t.co/KANb0UUkO6,FALSE,0,NA,14-09-16 23:10,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SI_Tennis,7,TRUE,FALSE,NA,NA
36,"RT @ATPWorldTour: @jon_wertheim <ed><U+00A0><U+00BD><ed><U+00B1><U+008B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> We know! Here are current ""Big Titles"" standings between @rogerfederer, @DjokerNole &amp; @RafaelNadal! http…",FALSE,0,NA,14-09-16 23:03,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AthleticAnchovy,20,TRUE,FALSE,NA,NA
37,"Who is most honest about their state of fitness, @HillaryClinton or @DjokerNole ?",FALSE,1,NA,14-09-16 23:02,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",HarryWorcester,0,FALSE,FALSE,NA,NA
38,"RT @ATPWorldTour: @jon_wertheim <ed><U+00A0><U+00BD><ed><U+00B1><U+008B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> We know! Here are current ""Big Titles"" standings between @rogerfederer, @DjokerNole &amp; @RafaelNadal! http…",FALSE,0,NA,14-09-16 23:01,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jon_wertheim,20,TRUE,FALSE,NA,NA
39,"RT @vbarrientosc: Hello @DjokerNole <ed><U+00A0><U+00BD><ed><U+00B8><U+0087> !! Sending you lots of energy, love and support <ed><U+00A0><U+00BD><ed><U+00B8><U+0080> !! #NoleFam <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> Take care of yourself <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> !! #Idemo <ed><U+00A0><U+00BD><ed><U+00B1><U+008A> #…",FALSE,0,NA,14-09-16 22:58,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dika_EJ,4,TRUE,FALSE,NA,NA
