CustomerID,MeanValue,LastTransaction,NoTransaction,Total Earnings,MonetoryPercentile,FrequencyPercentile,RecencyPercentile,MonetoryScore,FrequencyScore,RecencyScore,MonetoryWeightedScore,FrequencyWeightedScore,RecencyWeightedScore,FinalScore,FinalWeightedScore,Class Def,FinalCustomerClass,final_type
5516,30.498,8/9/2002,1,30.498,0.35755814,0,0.30506156,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5517,29.39,8/9/2002,2,58.78,0.348324213,0.352941176,0.30506156,2,2,2,10,10,10,30,2,All but little less freq,Class-2,Hotel & Casino
5519,13.068,8/16/2002,1,13.068,0.195622435,0,0.31874145,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Hotel
552,90.25796,10/27/2004,10,902.5796,0.674931601,0.815492476,0.858242134,4,5,5,20,25,25,70,4.666666667,Regulars and High Values,Class-4,Casino
5520,74.046,8/22/2002,1,74.046,0.613030096,0,0.332934337,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5521,17.222,9/29/2002,1,17.222,0.239740082,0,0.395348837,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5522,59.156,9/16/2002,1,59.156,0.544801642,0,0.375,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5523,46.656,9/9/2002,1,46.656,0.471443228,0,0.364740082,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5524,30.496,8/23/2002,1,30.496,0.356874145,0,0.335499316,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5525,0.58,8/8/2002,1,0.58,0.059336525,0,0.303864569,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5526,41.136,8/11/2002,1,41.136,0.435533516,0,0.308139535,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5527,46.69,8/8/2002,1,46.69,0.471956224,0,0.303864569,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Casino
5528,2.36,8/9/2002,1,2.36,0.083105335,0,0.30506156,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5529,35.456,9/26/2002,1,35.456,0.400991792,0,0.389876881,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
553,577.8296042,12/5/2004,24,13867.9105,0.950581395,0.93878249,0.92253762,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
5530,1.665,8/12/2002,2,3.33,0.075581395,0.352941176,0.311559508,1,2,2,5,10,10,25,1.666666667,All Low,Class-1,Casino
5531,300.51,8/11/2002,1,300.51,0.899623803,0,0.308139535,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Casino
5532,39.228,8/10/2002,1,39.228,0.423563611,0,0.306942544,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5533,397.982,9/14/2004,5,1989.91,0.924076607,0.642612859,0.783173735,5,4,4,25,20,20,65,4.333333333,Regulars and High Values,Class-4,Casino
5534,104.604,10/13/2002,1,104.604,0.712893297,0,0.410738714,4,1,3,20,5,15,40,2.666666667,All but little less freq,Class-2,Hotel
5535,60.26,8/10/2002,1,60.26,0.550615595,0,0.306942544,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Casino
5536,61.028,8/11/2002,1,61.028,0.555232558,0,0.308139535,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5537,19.195,8/11/2002,2,38.39,0.25872093,0.352941176,0.308139535,2,2,2,10,10,10,30,2,All but little less freq,Class-2,Casino
5538,69.738,8/11/2002,1,69.738,0.596443228,0,0.308139535,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5539,154.3516,8/11/2002,1,154.3516,0.800786594,0,0.308139535,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Hotel
554,506.8145,12/11/2004,20,10136.29,0.942886457,0.91997264,0.934165527,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
5540,52.308,8/12/2002,1,52.308,0.503248974,0,0.311559508,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5541,270.165,8/17/2002,2,540.33,0.887653899,0.352941176,0.321990424,5,2,2,25,10,10,45,3,Moderate to High,Class-3,Casino
5542,11.2,7/8/2004,3,33.6,0.178522572,0.497435021,0.715629275,1,3,4,5,15,20,40,2.666666667,All but little less freq,Class-2,Casino
5543,80.0896,8/14/2002,1,80.0896,0.636627907,0,0.315663475,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5544,0.11,8/11/2002,1,0.11,0.050615595,0,0.308139535,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5545,67.568,8/11/2002,1,67.568,0.587209302,0,0.308139535,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5546,23.968,11/25/2002,1,23.968,0.299760602,0,0.462893297,2,1,3,10,5,15,30,2,All but little less freq,Class-2,Hotel
5547,46.544,8/15/2002,1,46.544,0.470759234,0,0.316689466,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5548,34.868,9/2/2002,1,34.868,0.394322845,0,0.354822161,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5549,37.37,8/12/2002,1,37.37,0.409712722,0,0.311559508,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
555,20.15777778,1/15/2004,18,362.84,0.266757866,0.909712722,0.610636115,2,5,4,10,25,20,55,3.666666667,Moderate to High,Class-3,Casino
5550,17.03,8/11/2002,1,17.03,0.237859097,0,0.308139535,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
5551,55.41,8/11/2002,1,55.41,0.520519836,0,0.308139535,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Casino
5552,23.3876,8/12/2002,1,23.3876,0.296682627,0,0.311559508,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5553,4.24,8/11/2002,1,4.24,0.109097127,0,0.308139535,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5554,76.24,8/17/2002,1,76.24,0.622948016,0,0.321990424,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5555,308.98,8/18/2002,1,308.98,0.901846785,0,0.323529412,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Casino
5556,38.804,9/22/2002,1,38.804,0.417920657,0,0.383036936,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5557,20.208,8/19/2002,1,20.208,0.267270862,0,0.327291382,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5558,197.528,10/4/2002,1,197.528,0.84370725,0,0.401675787,5,1,3,25,5,15,45,3,Moderate to High,Class-3,Hotel
5559,167.5916,10/1/2002,1,167.5916,0.817202462,0,0.398084815,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Hotel
556,109.86,1/2/2003,2,219.72,0.722127223,0.352941176,0.491108071,4,2,3,20,10,15,45,3,Moderate to High,Class-3,Casino
5560,113.7724,8/15/2002,1,113.7724,0.733242134,0,0.316689466,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5561,139.8672,9/18/2002,1,139.8672,0.78129275,0,0.377393981,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5562,45.632,8/14/2002,1,45.632,0.46374829,0,0.315663475,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5563,33.776,8/16/2002,1,33.776,0.3874829,0,0.31874145,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5564,42.91,8/16/2002,1,42.91,0.445280438,0,0.31874145,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5565,15.248,8/30/2002,1,15.248,0.216826265,0,0.349692202,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5566,111.356,10/13/2002,1,111.356,0.726915185,0,0.410738714,4,1,3,20,5,15,40,2.666666667,All but little less freq,Class-2,Hotel
5567,32.688,8/24/2002,1,32.688,0.376880985,0,0.339603283,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5568,53.52,8/16/2002,1,53.52,0.510088919,0,0.31874145,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5569,116.7414286,9/3/2004,7,817.19,0.739911081,0.732045144,0.769322845,4,4,4,20,20,20,60,4,Regulars and High Values,Class-4,Casino
557,-24,6/27/2004,3,-72,0.031463748,0.497435021,0.705369357,1,3,4,5,15,20,40,2.666666667,All but little less freq,Class-2,Casino
5570,23.968,9/29/2002,1,23.968,0.299760602,0,0.395348837,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5571,10.5625,10/18/2004,4,42.25,0.172195622,0.581395349,0.84627223,1,3,5,5,15,25,45,3,Moderate to High,Class-3,Casino
5572,473.4712,9/2/2002,1,473.4712,0.939466484,0,0.354822161,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Hotel
5573,126.1,8/15/2002,1,126.1,0.759062927,0,0.316689466,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Casino
5574,125.5476,12/10/2002,1,125.5476,0.758207934,0,0.477599179,4,1,3,20,5,15,40,2.666666667,All but little less freq,Class-2,Hotel
5575,7.107,8/17/2002,2,14.214,0.142612859,0.352941176,0.321990424,1,2,2,5,10,10,25,1.666666667,All Low,Class-1,Hotel & Casino
5577,38.804,9/22/2002,1,38.804,0.417920657,0,0.383036936,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5578,67.4628,8/23/2002,1,67.4628,0.586354309,0,0.335499316,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5579,146.1554545,10/3/2004,11,1607.71,0.79121067,0.834131327,0.827804378,4,5,5,20,25,25,70,4.666666667,Regulars and High Values,Class-4,Casino
558,82.09,1/8/2003,4,328.36,0.645690834,0.581395349,0.493673051,4,3,3,20,15,15,50,3.333333333,Moderate to High,Class-3,Casino
5580,127.9168,8/18/2002,1,127.9168,0.761969904,0,0.323529412,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5581,15.675,6/29/2004,2,31.35,0.225718194,0.352941176,0.707592339,2,2,4,10,10,20,40,2.666666667,All but little less freq,Class-2,Casino
5582,30.302,8/25/2002,1,30.302,0.355506156,0,0.340800274,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5583,19.402,8/16/2002,1,19.402,0.260088919,0,0.31874145,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5584,6.12,8/24/2002,1,6.12,0.130813953,0,0.339603283,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5585,1.70875,11/4/2003,8,13.67,0.075923393,0.763337893,0.579685363,1,4,3,5,20,15,40,2.666666667,All but little less freq,Class-2,Casino
5586,53.2325,8/29/2004,8,425.86,0.508549932,0.763337893,0.763850889,3,4,4,15,20,20,55,3.666666667,Moderate to High,Class-3,Casino
5587,49.35,8/18/2002,4,197.4,0.48871409,0.581395349,0.323529412,3,3,2,15,15,10,40,2.666666667,All but little less freq,Class-2,Hotel
5588,81.48923077,9/18/2004,13,1059.36,0.643467852,0.862346101,0.81002052,4,5,5,20,25,25,70,4.666666667,Regulars and High Values,Class-4,Casino
5589,144.61,8/19/2002,1,144.61,0.787790698,0,0.327291382,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Casino
559,-77.18,9/10/2002,4,-308.72,0.017270862,0.581395349,0.367134063,1,3,2,5,15,10,30,2,All but little less freq,Class-2,Casino
5590,150.7012,8/19/2002,2,301.4024,0.796511628,0.352941176,0.327291382,4,2,2,20,10,10,40,2.666666667,All but little less freq,Class-2,Hotel & Casino
5592,74.18,8/28/2002,1,74.18,0.614227086,0,0.346614227,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5593,102.1768,10/29/2002,1,102.1768,0.707763338,0,0.431942544,4,1,3,20,5,15,40,2.666666667,All but little less freq,Class-2,Hotel
5594,17.428,9/25/2002,1,17.428,0.241963064,0,0.388850889,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5595,1017.315,4/7/2003,2,2034.63,0.974179207,0.352941176,0.508036936,5,2,3,25,10,15,50,3.333333333,Moderate to High,Class-3,Casino
5596,273.31,8/19/2002,1,273.31,0.889192886,0,0.327291382,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Casino
5597,1435.72,8/23/2002,1,1435.72,0.982900137,0,0.335499316,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Casino
5598,180.3085565,11/28/2004,23,4147.0968,0.828317373,0.935704514,0.911080711,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
5599,350.98,8/21/2002,1,350.98,0.914158687,0,0.331395349,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Casino
56,56.778,10/17/2002,1,56.778,0.528556772,0,0.41501368,3,1,3,15,5,15,35,2.333333333,All but little less freq,Class-2,Hotel
560,15.68,1/26/2004,3,47.04,0.225889193,0.497435021,0.615082079,2,3,4,10,15,20,45,3,Moderate to High,Class-3,Casino
5600,64.348,8/23/2002,1,64.348,0.571135431,0,0.335499316,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5601,34.092,8/20/2002,1,34.092,0.389363885,0,0.329343365,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5602,36.238,8/22/2002,1,36.238,0.404753762,0,0.332934337,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5603,52.296,9/14/2002,1,52.296,0.502393981,0,0.371580027,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5604,52.296,9/28/2002,1,52.296,0.502393981,0,0.394322845,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5605,61.6,8/23/2002,1,61.6,0.557968536,0,0.335499316,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5606,87.5872,9/22/2002,1,87.5872,0.665697674,0,0.383036936,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5607,71.95,5/28/2003,2,143.9,0.604822161,0.352941176,0.521545828,4,2,3,20,10,15,45,3,Moderate to High,Class-3,Hotel
5608,848.525,8/22/2002,2,1697.05,0.965116279,0.352941176,0.332934337,5,2,2,25,10,10,45,3,Moderate to High,Class-3,Hotel & Casino
561,58.74380952,12/4/2004,21,1233.62,0.541552668,0.926470588,0.920656635,3,5,5,15,25,25,65,4.333333333,Regulars and High Values,Class-4,Casino
5610,73.3384,8/25/2002,1,73.3384,0.610123119,0,0.340800274,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5611,10.9,8/21/2002,1,10.9,0.175444596,0,0.331395349,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Hotel
5612,47.96,8/23/2002,1,47.96,0.479480164,0,0.335499316,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5613,178.956,10/31/2002,1,178.956,0.826607387,0,0.434507524,5,1,3,25,5,15,45,3,Moderate to High,Class-3,Hotel
5614,281.59,8/19/2002,1,281.59,0.893467852,0,0.327291382,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Casino
5615,41.002,8/22/2002,1,41.002,0.434849521,0,0.332934337,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5616,54.294,8/23/2002,1,54.294,0.512653899,0,0.335499316,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5617,37.932,8/22/2002,1,37.932,0.413303694,0,0.332934337,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5618,26.578,10/17/2002,1,26.578,0.325068399,0,0.41501368,2,1,3,10,5,15,30,2,All but little less freq,Class-2,Hotel
5619,244.07,8/22/2002,1,244.07,0.875341997,0,0.332934337,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Casino
562,810.58,8/30/2004,6,4863.48,0.963577291,0.689466484,0.765218878,5,4,4,25,20,20,65,4.333333333,Regulars and High Values,Class-4,Casino
5620,405.045,9/6/2004,6,2430.27,0.925957592,0.689466484,0.774452804,5,4,4,25,20,20,65,4.333333333,Regulars and High Values,Class-4,Casino
5621,26.136,8/23/2002,1,26.136,0.320109439,0,0.335499316,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5622,30.635,8/20/2002,2,61.27,0.361320109,0.352941176,0.329343365,2,2,2,10,10,10,30,2,All but little less freq,Class-2,Casino
5623,65.188,3/17/2003,2,130.376,0.575581395,0.352941176,0.50376197,3,2,3,15,10,15,40,2.666666667,All but little less freq,Class-2,Hotel
5624,89.368,9/23/2002,1,89.368,0.672366621,0,0.386456908,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5625,91.218,8/25/2002,1,91.218,0.679719562,0,0.340800274,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5626,69.6644,11/11/2002,1,69.6644,0.595417237,0,0.448016416,3,1,3,15,5,15,35,2.333333333,All but little less freq,Class-2,Hotel
5627,15.69,11/13/2002,1,15.69,0.226060192,0,0.451094391,2,1,3,10,5,15,30,2,All but little less freq,Class-2,Casino
5628,71.05013333,10/14/2004,12,852.6016,0.600547196,0.850205198,0.840116279,4,5,5,20,25,25,70,4.666666667,Regulars and High Values,Class-4,Hotel
5629,28.316,9/18/2002,2,56.632,0.337722298,0.352941176,0.377393981,2,2,2,10,10,10,30,2,All but little less freq,Class-2,Hotel & Casino
563,14.3725,1/24/2004,4,57.49,0.208618331,0.581395349,0.614227086,2,3,4,10,15,20,45,3,Moderate to High,Class-3,Casino
5631,43.576,9/8/2002,1,43.576,0.449897401,0,0.3625171,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5632,199.3508,11/30/2002,1,199.3508,0.846614227,0,0.468194254,5,1,3,25,5,15,45,3,Moderate to High,Class-3,Hotel
5633,213.0652,3/19/2003,4,852.2608,0.85619015,0.581395349,0.504274966,5,3,3,25,15,15,55,3.666666667,Moderate to High,Class-3,Hotel & Casino
5635,55.564,9/4/2004,2,111.128,0.52120383,0.352941176,0.77120383,3,2,4,15,10,20,45,3,Moderate to High,Class-3,Hotel
5636,29.444,8/23/2002,1,29.444,0.349008208,0,0.335499316,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5637,52.102,8/25/2002,1,52.102,0.500683995,0,0.340800274,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5638,26.216,8/23/2002,1,26.216,0.323529412,0,0.335499316,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5639,11.01,8/22/2002,1,11.01,0.176983584,0,0.332934337,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
564,469.2936889,1/1/2005,18,8447.2864,0.93878249,0.909712722,0.989740082,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
5640,30.51,10/24/2002,1,30.51,0.35995212,0,0.425102599,2,1,3,10,5,15,30,2,All but little less freq,Class-2,Hotel
5641,0.61,8/22/2002,1,0.61,0.06002052,0,0.332934337,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5642,94.12666667,4/14/2004,3,282.38,0.687756498,0.497435021,0.660567715,4,3,4,20,15,20,55,3.666666667,Moderate to High,Class-3,Hotel
5643,91.524,9/2/2002,1,91.524,0.680745554,0,0.354822161,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5644,62.312,8/25/2002,1,62.312,0.562756498,0,0.340800274,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5645,110.09,8/25/2002,1,110.09,0.723153215,0,0.340800274,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5646,17.59,8/23/2002,1,17.59,0.246751026,0,0.335499316,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
5647,52.896,11/23/2002,1,52.896,0.507010944,0,0.460328317,3,1,3,15,5,15,35,2.333333333,All but little less freq,Class-2,Hotel
5648,38.59,8/16/2002,1,38.59,0.416723666,0,0.31874145,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Casino
5649,39.97,8/18/2002,1,39.97,0.428864569,0,0.323529412,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Casino
565,7918.18,8/6/2004,9,71263.62,0.996409029,0.790697674,0.740937073,5,4,4,25,20,20,65,4.333333333,Regulars and High Values,Class-4,Casino
5650,38.96,8/15/2002,1,38.96,0.419288646,0,0.316689466,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5651,65.312,8/25/2002,1,65.312,0.57626539,0,0.340800274,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5652,29.39,8/18/2002,1,29.39,0.348324213,0,0.323529412,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
5653,461.22,8/22/2002,1,461.22,0.937585499,0,0.332934337,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Casino
5654,24.18,8/18/2002,1,24.18,0.304548564,0,0.323529412,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
5655,149.325,8/25/2002,2,298.65,0.794801642,0.352941176,0.340800274,4,2,2,20,10,10,40,2.666666667,All but little less freq,Class-2,Hotel & Casino
5657,2.27,8/24/2002,1,2.27,0.082079343,0,0.339603283,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5658,22.52,8/24/2002,1,22.52,0.290868673,0,0.339603283,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
5659,545.4783529,10/24/2004,17,9273.132,0.947332421,0.902359781,0.854138167,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
566,-83.4314,7/5/2002,4,-333.7256,0.015902873,0.581395349,0.24623803,1,3,2,5,15,10,30,2,All but little less freq,Class-2,Hotel & Casino
5660,74.358,2/21/2002,1,74.358,0.614398085,0,0.054035568,4,1,1,20,5,5,30,2,All but little less freq,Class-2,Hotel
5661,112.41,9/11/2002,1,112.41,0.729822161,0,0.368502052,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Casino
5662,19.402,9/18/2002,1,19.402,0.260088919,0,0.377393981,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5663,30.508,9/8/2002,1,30.508,0.357729138,0,0.3625171,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5664,0.84,8/25/2002,1,0.84,0.063440492,0,0.340800274,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5665,30.8,8/25/2002,1,30.8,0.362346101,0,0.340800274,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
5666,5.623333333,12/18/2003,3,16.87,0.124829001,0.497435021,0.598153215,1,3,3,5,15,15,35,2.333333333,All but little less freq,Class-2,Casino
5667,30.508,9/15/2002,1,30.508,0.357729138,0,0.372948016,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5668,27.369,8/26/2002,2,54.738,0.330711354,0.352941176,0.343878249,2,2,2,10,10,10,30,2,All but little less freq,Class-2,Hotel & Casino
5670,-376.622,8/26/2002,2,-753.244,0.003248974,0.352941176,0.343878249,1,2,2,5,10,10,25,1.666666667,All Low,Class-1,Hotel & Casino
5672,3.735,8/31/2002,2,7.47,0.102428181,0.352941176,0.351573187,1,2,2,5,10,10,25,1.666666667,All Low,Class-1,Casino
5673,47.936,9/14/2002,1,47.936,0.478454172,0,0.371580027,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5674,86.2,11/4/2003,3,258.6,0.659199726,0.497435021,0.579685363,4,3,3,20,15,15,50,3.333333333,Moderate to High,Class-3,Casino
5675,58.206,9/18/2002,1,58.206,0.537277702,0,0.377393981,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5676,112.51,10/24/2004,4,450.04,0.730335157,0.581395349,0.854138167,4,3,5,20,15,25,60,4,Regulars and High Values,Class-4,Casino
5677,17.428,8/29/2002,1,17.428,0.241963064,0,0.347811218,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5678,0.54,8/27/2002,1,0.54,0.058823529,0,0.345246238,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5679,114.745,8/27/2002,2,229.49,0.736149111,0.352941176,0.345246238,4,2,2,20,10,10,40,2.666666667,All but little less freq,Class-2,Casino
568,1713.5,3/9/2004,9,15421.5,0.985465116,0.790697674,0.638679891,5,4,4,25,20,20,65,4.333333333,Regulars and High Values,Class-4,Casino
5680,49.2896,8/30/2002,1,49.2896,0.488030096,0,0.349692202,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5681,386.8628571,9/15/2004,7,2708.04,0.921169631,0.732045144,0.788474692,5,4,4,25,20,20,65,4.333333333,Regulars and High Values,Class-4,Casino
5682,14.468,8/30/2002,1,14.468,0.210157319,0,0.349692202,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5683,69.724,11/18/2002,1,69.724,0.595930233,0,0.456566347,3,1,3,15,5,15,35,2.333333333,All but little less freq,Class-2,Hotel
5684,25.288,8/29/2002,1,25.288,0.314808482,0,0.347811218,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5685,17.428,9/2/2002,1,17.428,0.241963064,0,0.354822161,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5686,25.288,8/30/2002,1,25.288,0.314808482,0,0.349692202,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5687,39.604,8/31/2002,1,39.604,0.42629959,0,0.351573187,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5688,253.1252,8/29/2002,1,253.1252,0.880984952,0,0.347811218,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Hotel
5689,6.977142857,5/27/2003,7,48.84,0.141586867,0.732045144,0.52120383,1,4,3,5,20,15,40,2.666666667,All but little less freq,Class-2,Casino
569,-14.15066667,6/27/2003,6,-84.904,0.036422709,0.689466484,0.530950752,1,4,3,5,20,15,40,2.666666667,All but little less freq,Class-2,Hotel & Casino
5690,12.65,8/29/2002,1,12.65,0.192373461,0,0.347811218,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5691,46.53942857,10/20/2004,14,651.552,0.470588235,0.875341997,0.849008208,3,5,5,15,25,25,65,4.333333333,Regulars and High Values,Class-4,Hotel & Casino
5693,257.6,9/1/2002,1,257.6,0.882865937,0,0.352428181,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Casino
5694,49.336,9/8/2002,1,49.336,0.488543092,0,0.3625171,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5695,25.615,8/29/2002,2,51.23,0.316347469,0.352941176,0.347811218,2,2,2,10,10,10,30,2,All but little less freq,Class-2,Hotel & Casino
5697,6.695,10/12/2003,2,13.39,0.138508892,0.352941176,0.570622435,1,2,3,5,10,15,30,2,All but little less freq,Class-2,Casino
5698,60.07,8/8/2004,3,180.21,0.549931601,0.497435021,0.743331053,3,3,4,15,15,20,50,3.333333333,Moderate to High,Class-3,Hotel
5699,1.005,8/29/2002,2,2.01,0.066005472,0.352941176,0.347811218,1,2,2,5,10,10,25,1.666666667,All Low,Class-1,Casino
57,4.165,11/12/2002,2,8.33,0.108242134,0.352941176,0.450068399,1,2,3,5,10,15,30,2,All but little less freq,Class-2,Casino
5700,19.723,8/14/2002,2,39.446,0.262995896,0.352941176,0.315663475,2,2,2,10,10,10,30,2,All but little less freq,Class-2,Hotel
5701,61.9625,4/1/2004,4,247.85,0.560362517,0.581395349,0.653214774,3,3,4,15,15,20,50,3.333333333,Moderate to High,Class-3,Casino
5702,17.3236,9/1/2002,2,34.6472,0.240595075,0.352941176,0.352428181,2,2,2,10,10,10,30,2,All but little less freq,Class-2,Hotel & Casino
5704,50.929,8/12/2004,10,509.29,0.495554036,0.815492476,0.745896033,3,5,4,15,25,20,60,4,Regulars and High Values,Class-4,Casino
